document_id,language,year,source,text_length,has_abstract,relevance_status,hdbscan_outlier_score,nearest_topic,nearest_topic_similarity,second_nearest_topic,similarity_margin,reason_category,original_topic,suggested_topic,reassignment_method,reassignment_confidence,accepted_reassignment
doi:10.66707/b0yr1p62,es,2026,OpenAlex,1139,True,included,0.504231,3,0.834654,4,0.01023,borderline_between_topics,-1,3,nearest_semantic_centroid,0.834654,False
doi:10.59282/reincisol.v5(9)1524,es,2026,OpenAlex,1883,True,included,0.734571,5,0.757383,7,0.042587,borderline_between_topics,-1,5,nearest_semantic_centroid,0.757383,False
doi:10.56773/ejer.v1i2.7,en,2023,OpenAlex,1983,True,included,0.675438,4,0.719324,1,0.00151,borderline_between_topics,-1,4,nearest_semantic_centroid,0.719324,False
doi:10.54536/ajahs.v3i4.3866,en,2024,OpenAlex,1568,True,included,0.51406,13,0.802653,4,0.001813,borderline_between_topics,-1,13,nearest_semantic_centroid,0.802653,False
doi:10.62997/rl.2025.42055,en,2025,OpenAlex,1618,True,included,0.666314,1,0.840253,4,0.061299,borderline_between_topics,-1,1,nearest_semantic_centroid,0.840253,False
doi:10.3389/feduc.2025.1683084,en,2025,OpenAlex,1929,True,included,0.714503,0,0.739883,1,0.013317,borderline_between_topics,-1,0,nearest_semantic_centroid,0.739883,False
record:55b5aebfccd6709b39f9b86e,es,2026,OpenAlex,1325,True,included,0.692312,1,0.810834,7,0.000292,borderline_between_topics,-1,1,nearest_semantic_centroid,0.810834,False
record:72afa77508fc9c700d44850f,es,2026,OpenAlex,1523,True,included,0.446752,7,0.830928,1,0.036664,borderline_between_topics,-1,7,nearest_semantic_centroid,0.830928,False
doi:10.33386/593dp.2024.6.2817,es,2024,OpenAlex,1320,True,included,0.473934,4,0.903051,1,0.008714,borderline_between_topics,-1,4,nearest_semantic_centroid,0.903051,False
record:6e2092676afc81a8ded7e015,es,2024,OpenAlex,2019,True,included,0.502277,3,0.910494,4,0.0097,borderline_between_topics,-1,3,nearest_semantic_centroid,0.910494,False
doi:10.63688/ara55s65,es,2026,OpenAlex,1781,True,included,0.487794,3,0.847994,7,0.02903,borderline_between_topics,-1,3,nearest_semantic_centroid,0.847994,False
doi:10.62319/simonrodriguez.v.6i11.148,es,2026,OpenAlex,1474,True,included,0.500236,7,0.894162,3,0.024654,borderline_between_topics,-1,7,nearest_semantic_centroid,0.894162,False
doi:10.5281/zenodo.17525622,es,2025,OpenAlex,2115,True,included,0.6605,7,0.860763,3,0.042798,borderline_between_topics,-1,7,nearest_semantic_centroid,0.860763,False
doi:10.1177/1741143220973658,en,2020,OpenAlex,1117,True,included,0.501339,11,0.814473,0,0.03236,borderline_between_topics,-1,11,nearest_semantic_centroid,0.814473,False
doi:10.1108/sup-09-2024-0021,en,2025,OpenAlex,5673,True,included,0.469878,8,0.77852,0,0.048557,borderline_between_topics,-1,8,nearest_semantic_centroid,0.77852,False
doi:10.1016/j.gaceta.2022.102256,en,2022,OpenAlex,3275,True,included,0.755171,4,0.524677,3,0.007165,unknown,-1,4,nearest_semantic_centroid,0.524677,False
doi:10.23857/pc.v11i3.11282,es,2026,OpenAlex,1460,True,included,0.525585,7,0.774566,10,0.018225,borderline_between_topics,-1,7,nearest_semantic_centroid,0.774566,False
doi:10.4102/td.v17i1.873,en,2021,OpenAlex,1788,True,included,0.517162,1,0.639578,7,0.003494,borderline_between_topics,-1,1,nearest_semantic_centroid,0.639578,False
doi:10.1108/jea-04-2021-0073,en,2021,OpenAlex,1926,True,included,0.661441,0,0.850322,1,0.084056,representation_failure,-1,0,nearest_semantic_centroid,0.850322,False
doi:10.46627/sipose.v5i1.478,en,2024,OpenAlex,1873,True,included,0.72223,2,0.847668,1,0.043372,borderline_between_topics,-1,2,nearest_semantic_centroid,0.847668,False
doi:10.37284/eajes.7.4.2338,en,2024,OpenAlex,1350,True,included,0.666314,1,0.810145,13,0.036665,borderline_between_topics,-1,1,nearest_semantic_centroid,0.810145,False
doi:10.22521/edupij.2025.16.227,en,2025,OpenAlex,1864,True,included,0.736161,1,0.795706,3,0.036033,borderline_between_topics,-1,1,nearest_semantic_centroid,0.795706,False
doi:10.22492/ije.13.3.09,en,2025,OpenAlex,1732,True,included,0.666314,1,0.827508,4,0.052734,borderline_between_topics,-1,1,nearest_semantic_centroid,0.827508,False
doi:10.38159/ehass.20245113,en,2024,OpenAlex,2162,True,included,0.666314,1,0.774436,4,0.022312,borderline_between_topics,-1,1,nearest_semantic_centroid,0.774436,False
doi:10.61285/r.e.l.-uisil.v11i01.234,es,2026,OpenAlex,2537,True,included,0.68561,1,0.817267,7,0.003479,borderline_between_topics,-1,1,nearest_semantic_centroid,0.817267,False
record:a4dea66c3d132eefe1ade417,es,2025,OpenAlex,1879,True,included,0.48403,4,0.836775,3,0.020736,borderline_between_topics,-1,4,nearest_semantic_centroid,0.836775,False
doi:10.3390/safety11040108,en,2025,OpenAlex,1613,True,included,0.675614,1,0.626998,6,0.03333,borderline_between_topics,-1,1,nearest_semantic_centroid,0.626998,False
doi:10.3390/su16219251,en,2024,OpenAlex,1519,True,included,0.710319,1,0.813525,4,0.004934,borderline_between_topics,-1,1,nearest_semantic_centroid,0.813525,False
doi:10.5281/zenodo.20786273,es,2026,OpenAlex,852,True,included,0.501745,7,0.907435,1,0.004107,borderline_between_topics,-1,7,nearest_semantic_centroid,0.907435,False
record:20e385a71358f762f1775dc9,es,2026,OpenAlex,1067,True,included,0.6605,3,0.851509,7,0.00119,borderline_between_topics,-1,3,nearest_semantic_centroid,0.851509,False
doi:10.52080/rvgluz.31.e15.28,es,2026,OpenAlex,1236,True,included,0.5008,7,0.839339,1,0.037623,borderline_between_topics,-1,7,nearest_semantic_centroid,0.839339,False
doi:10.34140/bjbv8n2-107,es,2026,OpenAlex,1594,True,included,0.710319,2,0.836469,4,0.000297,borderline_between_topics,-1,2,nearest_semantic_centroid,0.836469,False
doi:10.56219/lneaimaginaria.v2i24.5574,es,2026,OpenAlex,1803,True,included,0.502277,3,0.824024,7,0.04349,borderline_between_topics,-1,3,nearest_semantic_centroid,0.824024,False
record:c603e897c92aecce6f8954b7,es,2026,OpenAlex | CONICET Digital,762,True,included,0.664125,7,0.820189,12,0.013596,borderline_between_topics,-1,7,nearest_semantic_centroid,0.820189,False
doi:10.69639/arandu.v13i2.2254,es,2026,OpenAlex,2011,True,included,0.507757,10,0.724747,7,0.005256,borderline_between_topics,-1,10,nearest_semantic_centroid,0.724747,False
doi:10.82992/intellectum/handle.10818.253,es,2023,OpenAlex,1282,True,included,0.715336,7,0.82591,1,0.003449,borderline_between_topics,-1,7,nearest_semantic_centroid,0.82591,False
doi:10.82992/intellectum/handle.10818.4868,es,2022,OpenAlex,1896,True,included,0.665938,3,0.884187,4,0.006079,borderline_between_topics,-1,3,nearest_semantic_centroid,0.884187,False
doi:10.1590/es.304076,es,2026,OpenAlex,898,True,included,0.482116,12,0.835637,3,0.015058,borderline_between_topics,-1,12,nearest_semantic_centroid,0.835637,False
doi:10.37811/cl_rcm.v10i3.24038,es,2026,OpenAlex,1284,True,included,0.526616,3,0.889246,4,0.051116,borderline_between_topics,-1,3,nearest_semantic_centroid,0.889246,False
record:a5a79b8684c98f856a6fe494,es,2026,OpenAlex,178,False,included,0.52289,7,0.863539,0,0.018501,short_or_incomplete_text,-1,7,nearest_semantic_centroid,0.863539,False
doi:10.38178/07183089/1724260513,es,2026,OpenAlex,2062,True,included,0.469878,4,0.850574,3,0.008405,borderline_between_topics,-1,4,nearest_semantic_centroid,0.850574,False
record:fd2717508a8ac8e20973b271,es,2024,OpenAlex,1873,True,included,0.469878,3,0.90072,4,0.026848,borderline_between_topics,-1,3,nearest_semantic_centroid,0.90072,False
record:0e803845efbe9a2e2ba8ef83,es,2026,OpenAlex,978,True,included,0.6605,12,0.747184,7,0.023675,borderline_between_topics,-1,12,nearest_semantic_centroid,0.747184,False
doi:10.61303/2735668x.v5i1.117,es,2026,OpenAlex,1493,True,included,0.483351,3,0.854478,12,0.00278,borderline_between_topics,-1,3,nearest_semantic_centroid,0.854478,False
doi:10.37811/cl_rcm.v10i3.24669,es,2026,OpenAlex,1682,True,included,0.470481,4,0.919238,1,0.01388,borderline_between_topics,-1,4,nearest_semantic_centroid,0.919238,False
doi:10.55028/dfbv8s36,en,2026,OpenAlex,1893,True,included,0.470481,7,0.878721,4,0.012332,borderline_between_topics,-1,7,nearest_semantic_centroid,0.878721,False
doi:10.70625/rlce/789,es,2026,OpenAlex,1771,True,included,0.761793,9,0.748016,4,0.032937,borderline_between_topics,-1,9,nearest_semantic_centroid,0.748016,False
doi:10.65705/rhomu.v3i1.119,es,2026,OpenAlex,1737,True,included,0.752466,4,0.904137,3,0.005454,borderline_between_topics,-1,4,nearest_semantic_centroid,0.904137,False
record:2c0c67af2edbfb6b7092c875,es,2026,OpenAlex,1742,True,included,0.48403,4,0.897441,3,0.016777,borderline_between_topics,-1,4,nearest_semantic_centroid,0.897441,False
doi:10.13042/bordon.2026.117112,es,2026,OpenAlex,2234,True,included,0.49753,4,0.790921,0,0.011456,borderline_between_topics,-1,4,nearest_semantic_centroid,0.790921,False
doi:10.5354/0719-6296.2026.79773,es,2026,OpenAlex,1437,True,included,0.469878,4,0.861203,3,0.005994,borderline_between_topics,-1,4,nearest_semantic_centroid,0.861203,False
record:4d4d6c097106c408601850f2,es,2026,OpenAlex,2369,True,included,0.675614,3,0.807877,4,0.009532,borderline_between_topics,-1,3,nearest_semantic_centroid,0.807877,False
record:134f6fc366ab7398900728dd,es,2024,OpenAlex,3482,True,included,0.317281,4,0.886338,7,0.005424,borderline_between_topics,-1,4,nearest_semantic_centroid,0.886338,False
doi:10.59343/yuyay.v2i1.39,es,2023,OpenAlex,1828,True,included,0.507136,7,0.899028,1,0.004773,borderline_between_topics,-1,7,nearest_semantic_centroid,0.899028,False
doi:10.37811/cl_rcm.v9i6.22206,es,2026,OpenAlex,1922,True,included,0.710319,3,0.855265,12,0.001258,borderline_between_topics,-1,3,nearest_semantic_centroid,0.855265,False
doi:10.36260/rbr.v12i6.1970,es,2023,OpenAlex,10009,True,included,0.469878,3,0.859516,7,0.003081,borderline_between_topics,-1,3,nearest_semantic_centroid,0.859516,False
doi:10.46932/sfjdv7n6-040,es,2026,OpenAlex,1797,True,included,0.473934,4,0.859304,1,0.001061,borderline_between_topics,-1,4,nearest_semantic_centroid,0.859304,False
doi:10.53673/th.v4i3.322,es,2024,OpenAlex,2403,True,included,0.473934,3,0.70292,7,0.010637,borderline_between_topics,-1,3,nearest_semantic_centroid,0.70292,False
doi:10.23857/dc.v12i3.4914,es,2026,OpenAlex,1662,True,included,0.468677,4,0.894308,1,0.030305,borderline_between_topics,-1,4,nearest_semantic_centroid,0.894308,False
doi:10.55813/gaea/ccri/v7/n1/1509,es,2026,OpenAlex,1536,True,included,0.754232,7,0.775277,3,0.008537,borderline_between_topics,-1,7,nearest_semantic_centroid,0.775277,False
doi:10.60027/ijsasr.2025.7273,en,2025,OpenAlex,2054,True,included,0.507757,1,0.658981,13,0.013914,borderline_between_topics,-1,1,nearest_semantic_centroid,0.658981,False
doi:10.31014/aior.1993.05.04.569,en,2022,OpenAlex,1505,True,included,0.713907,7,0.522056,3,0.001636,unknown,-1,7,nearest_semantic_centroid,0.522056,False
doi:10.17977/jptpp.v5i2.13194,en,2020,OpenAlex,1054,True,included,0.477745,1,0.685085,13,0.03987,borderline_between_topics,-1,1,nearest_semantic_centroid,0.685085,False
doi:10.24042/terampil.v12i1.27890,en,2025,OpenAlex,1832,True,included,0.668645,7,0.811261,1,0.007285,borderline_between_topics,-1,7,nearest_semantic_centroid,0.811261,False
doi:10.2478/amns-2025-0528,en,2025,OpenAlex,2149,True,included,0.721839,1,0.835273,7,0.056867,borderline_between_topics,-1,1,nearest_semantic_centroid,0.835273,False
doi:10.4108/eai.17-9-2024.2352833,en,2025,OpenAlex,484,True,included,0.718181,0,0.742728,11,0.007763,borderline_between_topics,-1,0,nearest_semantic_centroid,0.742728,False
doi:10.69714/rv353w94,en,2026,OpenAlex,1794,True,included,0.255493,1,0.766368,7,0.009044,borderline_between_topics,-1,1,nearest_semantic_centroid,0.766368,False
doi:10.1590/0102-469846659-t,en,2025,OpenAlex,1748,True,included,0.856461,12,0.812442,4,0.012146,borderline_between_topics,-1,12,nearest_semantic_centroid,0.812442,False
doi:10.1007/s12144-023-05387-2,en,2023,OpenAlex,346,False,included,0.478878,13,0.760495,0,0.025684,short_or_incomplete_text,-1,13,nearest_semantic_centroid,0.760495,False
doi:10.1080/13603124.2022.2068190,en,2022,OpenAlex,2489,True,included,0.893455,0,0.740444,5,0.018123,borderline_between_topics,-1,0,nearest_semantic_centroid,0.740444,False
doi:10.1177/17411432251339712,en,2025,OpenAlex,1762,True,included,0.695294,0,0.808856,4,0.063461,borderline_between_topics,-1,0,nearest_semantic_centroid,0.808856,False
doi:10.1080/09518398.2021.2003893,en,2021,OpenAlex,987,True,included,0.480408,0,0.610819,7,0.013542,borderline_between_topics,-1,0,nearest_semantic_centroid,0.610819,False
record:545ccba8ded726a03067fa7f,es,2026,CONICET Digital,702,True,included,0.666249,0,0.864498,1,0.036375,borderline_between_topics,-1,0,nearest_semantic_centroid,0.864498,False
record:d549f21df41384c4c186c308,es,2026,CONICET Digital,948,True,included,0.664319,12,0.844292,3,0.051913,borderline_between_topics,-1,12,nearest_semantic_centroid,0.844292,False
record:7b5a71d90522d4a42cd4a9a4,pt,2026,CONICET Digital,3421,True,included,0.6605,12,0.671098,3,0.029111,borderline_between_topics,-1,12,nearest_semantic_centroid,0.671098,False
record:a1502196a15776540f0277f7,es,2026,CONICET Digital,2872,True,included,0.675614,3,0.699106,5,0.00499,borderline_between_topics,-1,3,nearest_semantic_centroid,0.699106,False
